Date,Month,Buying_Wealth,Renting_Wealth,Wealth_Difference,Buying_Equity,Buying_CumulativeCosts,Renting_InvestmentValue,Renting_CumulativeRent
2043-02-28,208,-96855.03010767815,325172.3184055574,422027.34851323557,331181.7592638086,428036.78937148675,807716.2529399437,482543.93453438627
2043-03-31,209,-96969.14101048536,325912.11928388185,422881.2602943672,333323.8193722452,430292.9603827306,812283.1980658362,486371.07878195436
2043-04-30,210,-97079.14040883671,326657.65887643374,423736.79928527045,335475.06835457776,432554.20876341447,816875.9653634471,490218.30648701335
2043-05-31,211,-97185.0091630182,327408.97779486404,424593.98695788224,337635.54604490823,434820.55520792643,821494.700835089,494085.7230402249
2043-06-30,212,-97286.72804292379,328166.11692329095,425452.84496621473,339805.2924520771,437092.0204950009,826139.5513085936,497973.43438530265
2043-07-31,213,-97384.27772762324,328929.1174200643,426313.3951476875,341984.34776043915,439368.6254880624,830810.6644419782,501881.5470219139
2043-08-31,214,-97477.63880492677,329698.02071954234,427175.6595244691,344172.7523306442,441650.39113557094,835508.18872814,505810.1680085976
2043-09-30,215,-97566.79177094827,330472.8685338795,428039.6603048278,346370.5467004201,443937.33847136836,840232.2734995764,509759.40496569686
2043-10-31,216,-97651.71702966606,331253.7028548261,428905.4198844922,348577.7715853603,446229.48861502635,844983.0689331332,513729.36607830704
2043-11-30,217,-97732.39489248203,332040.5659555375,429772.9608480195,350794.46787971404,448526.86277219607,849760.7260547769,517720.16009923944
2043-12-31,218,-97808.80557777768,332833.5003923972,430642.3059701749,353020.6766571811,450829.4822349588,854565.3967443977,521731.8963520005
2044-01-31,219,-97880.9292104689,333632.54900684976,431513.47821731865,355256.43917170935,453137.36838217825,859397.2337406363,525764.6847337865
2044-02-29,220,-97948.74582155829,334437.75492724543,432386.5007488037,357501.79685829603,455450.5426798543,864256.3906457396,529818.6357184942
2044-03-31,221,-98012.23534768546,335249.1615706978,433261.39691838325,359756.7913337928,457769.02668147825,869143.0219304448,533893.860359747
2044-04-30,222,-98071.37763067463,336066.81264495105,434138.1902756257,362021.4643977146,460092.8420283892,874057.2829388883,537990.4702939373
2044-05-31,223,-98126.15241708065,336890.7521502607,435016.9045673414,364295.85803305166,462422.0104501323,878999.3298935452,542108.5777432845
2044-06-30,224,-98176.53935773222,337721.02438128553,435897.56373901776,366580.01440708584,464756.55376481806,883969.3199001951,546248.2955189096
2044-07-31,225,-98222.5180072739,338557.6739289919,436780.1919362658,368873.97587220964,467096.49387948355,888967.4109529166,550409.7370239247
2044-08-31,226,-98264.06782370439,339400.7456825692,437664.8135062736,371177.78496675025,469441.85279045464,893993.7619391097,554593.0162565404
2044-09-30,227,-98301.1681679142,340250.28483135824,438551.45299927244,373491.4844157959,471792.6525837101,899048.5326445467,558798.2478131885
2044-10-31,228,-98333.79830321984,341106.33686679194,439440.1351700118,375815.1171320271,474148.91543524695,904131.8837584525,563025.5468916605
2044-11-30,229,-98361.93739489617,341968.94758434664,440330.8849792428,378148.7262165511,476510.66361144726,909243.9768786113,567275.0292942646
2044-12-31,230,-98385.56450970669,342838.1630855086,441223.7275952153,380492.35495974,478877.9194694467,914384.9745165055,571546.8114309969
2045-01-31,231,-98404.65861543128,343714.02977975004,442118.6883951813,382846.046842073,481250.70545750426,919555.0401024807,575841.0103227306
2045-02-28,232,-98419.198580392,344596.59438651917,443015.79296691116,385209.84553498187,483629.04411537386,924754.3379909415,580157.7436044223
2045-03-31,233,-98429.1631729757,345485.9039372426,443915.0671102183,387583.79490170133,486012.95807467704,929983.0334655759,584497.1295283333
2045-04-30,234,-98434.5310611556,346382.00577734027,444816.5368384959,389967.938998122,488402.4700592776,935241.2927446105,588859.2869672702
2045-05-31,235,-98435.28081200947,347284.94756825303,445720.2283802625,392362.3220736479,490797.6028856574,940529.2829860934,593244.3354178404
2045-06-30,236,-98431.39089123614,348194.77728948276,446626.1681807189,394766.9885720578,493198.37946329394,945847.1722932088,597652.395003726
2045-07-31,237,-98422.83966266917,349111.54324064625,447534.3829033154,397181.9831323702,495604.8227950394,951195.1297196207,602083.5864789744
2045-08-31,238,-98409.60538778862,350035.2940435411,448444.8994313297,399607.35058971256,498016.9559775012,956573.3252748473,606538.0312313063
2045-09-30,239,-98391.66622523009,350966.0786442243,449357.7448694544,402043.13597619394,500434.802201424,961981.929929665,611015.8512854407
2045-10-31,240,-98369.00023029151,351903.9463151059,450272.9465453974,404489.3845217822,502858.38475207373,967421.115621544,615517.1693064381
2045-11-30,241,-98341.58535443764,352848.9466570538,451190.5320114914,406946.1416551848,505287.72700962244,972891.055260114,620042.1086030602
2045-12-31,242,-98309.39944480197,353801.12960151245,452110.5290463144,409413.45300473337,507722.85244953533,978391.9227326609,624590.7931311484
2046-01-31,243,-98272.4202436863,354760.5454126352,453032.9656563215,411891.36439927283,510163.78464295913,983923.8929096543,629163.3474970191
2046-02-28,244,-98230.62538805796,355727.2446894302,453957.8700774882,414379.9218690541,512610.54725711205,989487.1416503072,633759.896960877
2046-03-31,245,-98183.99240904441,356701.2783679194,454885.2707769638,416879.171646631,515063.1640556754,995081.8458081662,638380.5674402468
2046-04-30,246,-98132.4987314255,357682.6977233108,455815.1964547363,419389.16016776115,517521.65889918664,1000708.1832367333,643025.4855134225
2046-05-31,247,-98076.12167312321,358671.5543721848,456747.676045308,421909.9340723111,519986.0557454343,1006366.3327951197,647694.7784229349
2046-06-30,248,-98014.83844468929,359667.9002746962,457682.73871938547,424441.540205165,522456.3786498543,1012056.4743537332,652388.5740790371
2046-07-31,249,-97948.62614878954,360671.7877367856,458620.41388557514,426984.02561713825,524932.6517659278,1017778.788799994,657107.0010632084
2046-08-31,250,-97877.46177968627,361683.26941240916,459560.73119209544,429537.4375658947,527414.899345581,1023533.4580440865,661850.1886316773
2046-09-30,251,-97801.32222271862,362702.39830578014,460503.72052849876,432101.8235168677,529903.1457395863,1029320.6650247416,666618.2667189614
2046-10-31,252,-97720.18425377889,363729.2277736246,461449.4120274035,434677.23114418646,532397.4153979653,1035140.593715052,671411.3659414274
2046-11-30,253,-97634.02453878807,364763.8115274529,462397.83606624097,437263.7083316051,534897.7328703932,1040993.429128322,676229.6176008692
2046-12-31,254,-97542.81963316753,365806.20363584266,463349.0232690102,439861.3031734372,537404.1228066047,1046879.357323947,681073.1536881044
2047-01-31,255,-97446.54598130897,366856.4585267396,464303.0045080486,442470.0639754936,539916.6099568026,1052798.56541333,685942.1068865904
2047-02-28,256,-97345.1799160412,367914.6309897696,465259.8109058108,445090.0392560251,542435.2191720663,1058751.2415658287,690836.6105760591
2047-03-31,257,-97238.6976580947,368980.77617856744,466219.47383666213,447721.27774666925,544959.975404764,1064737.575014738,695756.7988361705
2047-04-30,258,-97127.07531556324,370054.94961311866,467182.0249286819,450363.8283934011,547490.9037089644,1070757.7560633044,700702.8064501857
2047-05-31,259,-97010.28888336336,371137.2071821188,468147.49606548215,453017.74035748874,550028.0292408521,1076811.9760907781,705674.7689086593
2047-06-30,260,-96888.31424269092,372227.60514534346,469115.9193880344,455683.0630164527,552571.3772591436,1082900.4275584945,710672.822413151
2047-07-31,261,-96761.12716047477,373326.2001360373,470087.3272965121,458359.84596503014,555120.9731255049,1089023.3040159938,715697.1038799565
2047-08-31,262,-96628.70328882872,374433.04916331416,471061.7524521429,461048.1390161427,557676.8423049714,1095180.8001071725,720747.7509438583
2047-09-30,263,-96491.0181644992,375548.20961457735,472039.22777907655,463747.99220186996,560239.0103663692,1101373.1115764733,725824.901961896
2047-10-31,264,-96348.04720831197,376671.73925794906,473019.786466261,466459.4557744259,562807.5029827378,1107600.4352751058,730928.6960171567
2047-11-30,265,-96199.76572461508,377803.6962447199,474003.461969335,469182.5802071404,565382.3459317555,1113862.9691673045,736059.2729225846
2047-12-31,266,-96046.14890071936,378944.139111812,474990.28801253135,471917.4161954457,567963.565096165,1120160.9123366233,741216.7732248113
2048-01-31,267,-95887.1718063365,380093.12678425724,475980.29859059374,474664.0146578662,570551.1864642027,1126494.4649922634,746401.3382080061
2048-02-29,268,-95722.80939301371,381250.7185776909,476973.5279707046,477422.42673701374,573145.2361300274,1132863.8284754367,751613.1098977458
2048-03-31,269,-95553.03649356659,382416.9742008635,477970.0106944301,480192.70380058675,575745.7402941533,1139269.2052657693,756852.2310649058
2048-04-30,270,-95377.82782150805,383591.9537581649,478969.78157967294,482974.8974423746,578352.7252638827,1145710.7989877358,762118.8452295709
2048-05-31,271,-95197.15797047596,384775.7177521655,479972.8757226415,485769.0594832653,580966.2174537412,1152188.8144171326,767413.0966649671
2048-06-30,272,-95011.0014136564,385968.32708617556,480979.32849983196,488575.241972259,583586.2433859154,1158703.4574875892,772735.1304014137
2048-07-31,273,-94819.33250320517,387169.84306681727,481989.17557002243,491393.4971874857,586212.8296906909,1165254.9352971131,778085.0922302959
2048-08-31,274,-94622.1254696662,388380.32740661537,483002.4528762816,494223.87763722707,588846.0031068933,1171843.4561146747,783463.1287080593
2048-09-30,275,-94419.35442138731,389599.84222660237,484019.1966479897,497066.4360609434,591485.7904823307,1178469.2293868265,788869.3871602241
2048-10-31,276,-94210.99334393261,390828.4500589416,485039.4434028742,499921.2254303052,594132.2187742378,1185132.465744363,794304.0156854213
2048-11-30,277,-93997.0160994925,392066.2138495665,486063.229949059,502788.29895022913,596785.3150497216,1191833.3770090158,799767.1631594492
2048-12-31,278,-93777.39642629062,393313.19696083444,487090.59338712506,505667.71005991905,599445.1064862097,1198572.1762001868,805258.9792393524
2049-01-31,279,-93552.10793798807,394569.46317420073,488121.5711121888,508559.51243391127,602111.6203718993,1205349.0775417215,810779.6143675208
2049-02-28,280,-93321.12412308459,395835.076692906,489156.20081599057,511463.759983125,604784.8841062096,1212164.296468717,816329.2197758111
2049-03-31,281,-93084.41834431677,397110.1021446835,490194.52048900025,514380.5068559175,607464.9252002343,1219018.0496343733,821907.9474896898
2049-04-30,282,-92841.96383805352,398394.6045844795,491236.568422533,517309.80743914354,610151.771277197,1225910.554916877,827515.9503323976
2049-05-31,283,-92593.73371368845,399688.6494971963,492282.38321088476,520251.7163592202,612845.4500729087,1232842.031426332,833153.3819291356
2049-06-30,284,-92339.70095302933,400992.30280044617,493332.0037534755,523206.2884831963,615545.9894362256,1239812.6995117206,838820.3967112744
2049-07-31,285,-92079.83840968448,402305.6308473275,494385.469257012,526173.5789198267,618253.4173295111,1246822.780767911,844517.1499205836
2049-08-31,286,-91814.1188084468,403628.7004292165,495442.8192376633,529153.6430206508,620967.7618290976,1253872.4980427017,850243.7976134853
2049-09-30,287,-91542.51474467327,404961.5787785754,496504.0935232487,532146.5363810781,623689.0511257513,1260962.0754439041,856000.4966653287
2049-10-31,288,-91264.99868366367,406304.3335717806,497569.33225544426,535152.314841475,626417.3135251387,1268091.7383464684,861787.4047746878
2049-11-30,289,-90981.5429600341,407657.03293196566,498638.57589199976,538171.0344882603,629152.5774482944,1275261.7133996468,867604.6804676811
2049-12-31,290,-90692.11977708852,409019.7454318857,499711.8652089742,541202.7516550036,631894.8714320922,1282472.2285342,873452.4831023143
2050-01-31,291,-90396.70120618795,410392.5400967961,500789.24130298407,544247.5229235284,634644.2241297164,1289723.512969642,879330.9728728458
2050-02-28,292,-90095.25918611453,411775.48640735226,501870.7455934668,547305.4051250219,637400.6643111365,1297015.7972215274,885240.3108141752
2050-03-31,293,-89787.76552243473,413168.654302525,502956.4198249597,550376.455341148,640164.2208635827,1304349.3131087793,891180.6588062543
2050-04-30,294,-89474.19188685762,414572.1141825364,504046.306069394,553460.7309051664,642934.922792024,1311724.2937610585,897152.1795785221
2050-05-31,295,-89154.5098165914,415985.93691181263,505140.44672840403,556558.2894030568,645712.7992196482,1319140.973626175,903155.0367143623
2050-06-30,296,-88828.69071369607,417410.19382195617,506238.88453565224,559669.1886746477,648497.8793883438,1326599.5884775408,909189.3946555846
2050-07-31,297,-88496.70584443281,418844.9567147356,507341.6625591684,562793.4868147504,651290.1926591832,1334100.3754216647,915255.4187069291
2050-08-31,298,-88158.52633861126,420290.2978650958,508448.82420370704,565931.2421742982,654089.7685129094,1341643.5729056909,921353.2750405951
2050-09-30,299,-87814.12318893184,421746.2900241845,509560.41321311635,569082.5133614913,656896.6365504231,1349229.4207249775,927483.130700793
2050-10-31,300,-87463.46725032653,423213.0064224007,510676.47367272724,572247.359242946,659710.8264932726,1356858.160030721,933645.1536083203
2050-11-30,301,-87106.52923929575,424690.5207724604,511797.05001175613,575425.8389448497,662532.3681841454,1364530.033337622,939839.5125651616
2050-12-31,302,-86743.27973324154,426178.90727248124,512922.1870057228,578618.0118541209,665361.2915873624,1372245.284531594,946066.3772591128
2051-01-31,303,-86373.68916979898,427678.2406090875,514051.9297788865,581823.9376195743,668197.6267893732,1380004.1588775169,952325.9182684293
2051-02-28,304,-85997.72784616216,429188.595960535,515186.32380669715,585043.676153092,671041.4039992541,1387806.9030270344,958618.3070664994
2051-03-31,305,-85615.36591840861,430710.0489998532,516325.4149182618,588277.287630799,673892.6535492076,1395653.7650263938,964943.7160265406
2051-04-30,306,-85226.57340082037,432242.6758980098,517469.24929883017,591524.8324942443,676751.4058950647,1403544.9943243326,971302.3184263228
2051-05-31,307,-84831.32016520062,433786.55332709337,518617.873492294,594786.3714515879,679617.6916167885,1411480.8417800074,977694.288452914
2051-06-30,308,-84429.5759401879,435341.75846351567,519771.3344037036,598061.9654787922,682491.5414189801,1419461.5596709684,984119.8012074528
2051-07-31,309,-84021.31031056622,436908.368991237,520929.67930180323,601351.6758208205,685372.9861313867,1427487.4017011814,990579.0327099444
2051-08-31,310,-83606.49271657364,438486.46310500614,522092.9558215798,604655.5639928381,688262.0567094118,1435558.6230090891,997072.159904083
2051-09-30,311,-83185.09245320433,440076.11951362726,523261.2119668316,607973.6917814227,691158.784234627,1443675.4801757259,1003599.3606620986
2051-10-31,312,-82757.07866951078,441677.41744324146,524434.4961127522,611306.121245776,694063.1999152867,1451838.2312328715,1010160.8137896301
2051-11-30,313,-82322.42036789958,443290.4366406326,525612.8570085322,614652.9147189445,696975.335086844,1460047.1356712554,1016756.6990306228
2051-12-31,314,-81881.0864034259,444915.2573765523,526796.3437799782,618014.1348090435,699895.2212124694,1468302.4544488054,1023387.1970722531
2052-01-31,315,-81433.045483083,446551.96044906555,527985.0059321485,621389.8444004882,702822.8898835712,1476604.4499989431,1030052.4895498776
2052-02-29,316,-80978.26616508968,448200.6271869176,529178.8933520073,624780.1066552285,705758.3728203182,1484953.3862389266,1036752.759052009
2052-03-31,317,-80516.71685817314,449861.33945292316,530378.0563110963,628184.9850139917,708701.7018721648,1493349.5285782411,1043488.189125318
2052-04-30,318,-80048.36582084862,451534.17964737467,531582.5454682233,631604.5431975289,711652.9090183775,1501793.1439270359,1050258.9642796612
2052-05-31,319,-79573.18116069608,453219.230711472,532792.4118721681,635038.8452078681,714612.0263685642,1510284.5007046077,1057065.2699931357
2052-06-30,320,-79091.13083363255,454916.5761307762,534007.7069644087,638487.9553295729,717579.0861632054,1518823.8688479364,1063907.2927171602
2052-07-31,321,-78602.18264318164,456626.29993868177,535228.4825818634,641951.9381310062,720554.1207741878,1527411.519820264,1070785.2198815823
2052-08-31,322,-78106.30423973885,458348.4867199124,536454.7909596512,645430.8584656008,723537.1627053396,1536047.7266197253,1077699.239899813
2052-09-30,323,-77603.46311983361,460083.22161403834,537686.684733872,648924.7814731346,726528.2445929683,1544732.7637880265,1084649.5421739882
2052-10-31,324,-77093.62662538805,461830.5903190153,538924.2169444034,652433.7725810128,729527.3992064008,1553466.9074191726,1091636.3171001573
2052-11-30,325,-76576.76194297138,463590.6790947446,540167.441037716,655957.8975055545,732534.6594485259,1562250.4351682432,1098659.7560734986
2052-12-31,326,-76052.83610305167,465363.5747666587,541416.4108697104,659497.222253286,735550.0583563377,1571083.6262602217,1105720.051493563
2053-01-31,327,-75521.81597924256,467149.36472932575,542671.1807085683,663051.8131222406,738573.6291014832,1579966.761498869,1112817.3967695432
2053-02-28,328,-74983.66828754777,468948.13695007795,543931.8052376257,666621.7367032625,741605.4049908103,1588900.1232756514,1119951.9863255734
2053-03-31,329,-74438.35958560125,470759.97997266357,545198.3395582648,670207.0598813186,744645.4194669198,1597883.9955787181,1127124.0156060546
2053-04-30,330,-73885.85627190303,472584.9829209193,546470.8391928223,673807.8498368147,747693.7061087177,1606918.6640019282,1134333.6810810089
2053-05-31,331,-73326.12458505284,474423.2355024689,547749.3600875217,677424.1740469186,750750.2986319715,1616004.41575393,1141581.1802514612
2053-06-30,332,-72759.13060297805,476274.82801244175,549033.9586154198,681056.1002868892,753815.2308898673,1625141.5396672918,1148866.71165485
2053-07-31,333,-72184.84024216025,478139.85133721656,550324.6915793768,684703.6966314106,756888.5368735709,1634330.3262076823,1156190.4748704657
2053-08-31,334,-71603.21925685531,480018.3969581879,551621.6162150432,688367.0314559338,759970.2507127891,1643571.0674831062,1163552.6705249182
2053-09-30,335,-71014.23323831195,481910.5569555559,552924.7901938679,692046.1734380233,763060.4066763353,1652864.0572531885,1170953.5002976325
2053-10-31,336,-70417.84761398542,483816.4240121406,554234.271626126,695741.1915587102,766159.0391726956,1662209.5909385146,1178393.166926374
2053-11-30,337,-69814.02764674684,485736.0914172188,555550.1190639656,699452.1551038519,769266.1827505988,1671607.9656300202,1185871.8742128015
2053-12-31,338,-69202.73843409028,487669.6530703865,556872.3915044768,703179.1336654973,772381.8720995876,1681059.4800984373,1193389.8270280508
2054-01-31,339,-68583.94490733452,489617.20348544256,558201.1483927771,706922.1971432583,775506.1420505928,1690564.4348037895,1200947.231318347
2054-02-28,340,-67957.61183082126,491578.83779430157,559536.4496251228,710681.415745688,778639.0275765093,1700123.131904947,1208544.2941106455
2054-03-31,341,-67323.70380111027,493554.65175092407,560878.3555520343,714456.8599916645,781780.5637927748,1709735.8752692281,1216181.223518304
2054-04-30,342,-66682.18524616899,495544.74173528,562226.926981449,718248.600711782,784930.785957951,1719402.970482063,1223858.228746783
2054-05-31,343,-66033.0204245596,497549.2047573284,563582.225181888,722056.7090497469,788089.7294743065,1729124.7248567052,1231575.5200993768
2054-06-30,344,-65376.17342462181,499568.13846102706,564944.3118856489,725881.2564637811,791257.4298884029,1738901.4474440021,1239333.308982975
2054-07-31,345,-64711.60816365096,501601.6411283661,566313.2492920171,729722.3147280321,794433.9228916831,1748733.44904222,1247131.8079138538
2054-08-31,346,-64039.288387073204,503649.8116834271,567689.1000705003,733579.9559339877,797619.244321061,1758621.0422069235,1254971.2305234964
2054-09-30,347,-63359.17766761524,505712.7496964645,569071.9273640797,737454.2524918998,800813.430159515,1768564.5412609114,1262851.7915644469
2054-10-31,348,-62671.23940447171,507790.55538801826,570461.79479249,741345.277132212,804016.5165366837,1778564.2623042103,1270773.706916192
2054-11-30,349,-61975.43682246702,509883.32963304594,571858.766455513,745253.1029069957,807228.5397294627,1788620.5232241217,1278737.1935910757
2054-12-31,350,-61271.73297121434,511991.1739650846,573262.9069362989,749177.8031913913,810449.5361626056,1798733.6437053278,1286742.4697402432
2055-01-31,351,-60560.09072426881,514114.1905804372,574674.281304706,753119.4516850574,813679.5424093262,1808903.9452400547,1294789.7546596176
2055-02-28,352,-59840.47277827875,516252.4823423864,576092.9551206651,757078.1224136249,816918.5951919036,1819131.7511382932,1302879.2687959068
2055-03-31,353,-59112.84165213094,518406.15278543136,577518.9944375623,761053.8897301594,820166.7313822904,1829417.3865380744,1311011.233752643
2055-04-30,354,-58377.15968609264,520575.3061195549,578952.4658056475,765046.8283166289,823423.9880027216,1839761.1784158074,1319185.8722962525
2055-05-31,355,-57633.38904094894,522760.04723451566,580393.4362754646,769057.0131853792,826690.4022263282,1850163.4555966747,1327403.408362159
2055-06-30,356,-56881.49169713678,524960.4817041648,581841.9734013015,773084.5196806147,829966.0113777515,1860624.5487650824,1335664.0670609176
2055-07-31,357,-56121.42945387319,527176.7157907942,583298.1452446674,777129.423479888,833250.8529337612,1871144.7904751755,1343968.0746843813
2055-08-31,358,-55353.16392828082,529408.8564495079,584762.0203777887,781191.8005955941,836544.9645238749,1881724.5151614079,1352315.6587119
2055-09-30,359,-54576.65655450849,531657.0113326223,586233.6678871308,785271.7273764727,839848.3839309812,1892364.0591491752,1360707.047816553
2055-10-31,360,-53791.86858284962,533921.2887940933,587713.1573769429,789369.2805091145,843161.1490919641,1903063.7606655052,1369142.471871412
